date,symbol,open,high,low,close,volume,change,changePercent,vwap,changeOverTime,label,unadjustedVolume,adjClose
2025-02-12,META,715.3,727.1,712.6,725.38,12016517,10.08,1.41,720.095,1.6769753109200276,2025-02-12,12016517,725.38
2025-02-13,META,721.52,729.0,718.04,728.56,12569100,7.04,0.97572,724.28,1.6887109274089376,2025-02-13,12569100,728.56
2025-02-14,META,726.14,740.91,725.62,736.67,16901249,10.53,1.45,732.335,1.7186404399010957,2025-02-14,16901249,736.67
2025-02-18,META,736.0,737.0,706.44,716.37,21938703,-19.63,-2.67,723.9525,1.6437243975347822,2025-02-18,21938703,716.37
2025-02-19,META,704.1,707.0,695.39,703.77,17535500,-0.325,-0.04686834,702.565,1.5972247850315529,2025-02-19,17535500,703.77
2025-02-20,META,697.28,705.63,693.64,694.84,12587408,-2.43,-0.34993,697.8475,1.5642691072812487,2025-02-20,12587408,694.84
2025-02-21,META,696.58,703.87,682.36,683.55,15660400,-13.03,-1.87,691.59,1.5226039783001806,2025-02-21,15660400,683.55
2025-02-24,META,686.28,687.27,662.45,668.13,15677000,-18.15,-2.64,676.0325,1.4656973096652761,2025-02-24,15677000,668.13
2025-02-25,META,665.97,668.0,641.86,657.5,20579700,-8.47,-1.27,658.3325,1.4264678746724728,2025-02-25,20579700,657.5
2025-02-26,META,659.65,683.01,658.0,673.7,14488705,14.05,2.13,668.59,1.4862530907480531,2025-02-26,14488705,673.7
2025-02-27,META,682.45,688.65,657.57,658.24,12500013,-24.21,-3.55,671.7275,1.4291988042956785,2025-02-27,12500013,658.24
2025-02-28,META,658.04,669.63,642.6,668.2,17534200,10.16,1.54,659.6175,1.4659556408458498,2025-02-28,17534200,668.2
2025-03-03,META,673.68,681.25,650.84,655.05,10843800,-18.62,-2.77,665.205,1.4174262833524,2025-03-03,10843800,655.05
2025-03-04,META,645.51,649.75,623.65,640.0,21495208,-5.51,-0.85359,639.7275,1.3618850795290989,2025-03-04,21495208,640.0
2025-03-05,META,641.0,659.5,637.66,656.47,13770026,15.47,2.41,648.6575,1.4226667158726056,2025-03-05,13770026,656.47
2025-03-06,META,648.0,650.56,624.11,627.93,13446500,-20.07,-3.1,637.65,1.3173414031073545,2025-03-06,13446500,627.93
2025-03-07,META,625.37,634.79,600.61,625.66,21375700,0.29,0.04637255,621.6075,1.3089640919658998,2025-03-07,21375700,625.66
2025-03-10,META,608.07,610.11,586.87,597.99,21999943,-10.08,-1.66,600.76,1.2068494667306342,2025-03-10,21999943,597.99
2025-03-11,META,595.05,614.93,593.33,605.71,17401500,10.66,1.79,602.255,1.235339705502454,2025-03-11,17401500,605.71
2025-03-12,META,629.9,633.33,609.35,619.56,15747000,-10.34,-1.64,623.035,1.2864523748016383,2025-03-12,15747000,619.56
2025-03-13,META,620.25,620.5,586.51,590.64,16480324,-29.61,-4.77,604.475,1.1797246927704172,2025-03-13,16480324,590.64
2025-03-14,META,602.8,608.86,594.78,607.6,12364505,4.8,0.79628,603.51,1.2423146473779383,2025-03-14,12364505,607.6
2025-03-17,META,607.46,613.1,598.0,604.9,15473909,-2.56,-0.42143,605.865,1.2323504446986746,2025-03-17,15473909,604.9
2025-03-18,META,600.05,600.25,574.66,582.36,20297708,-17.69,-2.95,589.33,1.1491678045540095,2025-03-18,20297708,582.36
2025-03-19,META,584.28,592.32,574.77,584.06,20537500,-0.22,-0.03765318,583.8575,1.1554415617965086,2025-03-19,20537500,584.06
2025-03-20,META,582.76,610.2,579.51,586.0,24336505,3.25,0.55598,589.6175,1.162601025943831,2025-03-20,24336505,586.0
2025-03-21,META,583.42,597.54,580.95,596.25,25015900,12.83,2.2,589.54,1.2004280916706644,2025-03-21,25015900,596.25
2025-03-24,META,614.97,622.54,612.2,618.85,15741300,3.88,0.63093,617.14,1.2838321585415358,2025-03-24,15741300,618.85
2025-03-25,META,626.76,633.88,621.18,626.31,15312540,-0.45,-0.07179782,627.0325,1.3113628814997966,2025-03-25,15312540,626.31
2025-03-26,META,624.89,626.75,606.61,610.98,12661891,-13.91,-2.23,617.3075,1.2547883529542014,2025-03-26,12661891,610.98
2025-03-27,META,602.0,614.25,600.1,602.58,10436524,0.58,0.09634551,604.7325,1.2237886112853822,2025-03-27,10436524,602.58
2025-03-28,META,600.31,601.75,573.92,576.74,17602823,-23.57,-3.93,588.18,1.1284275011993947,2025-03-28,17602823,576.74
2025-03-31,META,563.5,578.7,553.3,576.36,21124700,12.86,2.28,567.965,1.1270251319334244,2025-03-31,21124700,576.36
2025-04-01,META,570.84,589.91,570.0,586.0,12836600,15.16,2.66,579.1875,1.162601025943831,2025-04-01,12836600,586.0
2025-04-02,META,574.91,592.66,573.36,583.93,13470800,9.02,1.57,581.215,1.1549618038897291,2025-04-02,13470800,583.93
2025-04-03,META,546.22,552.56,530.3,531.62,34777500,-14.6,-2.67,540.175,0.9619146030925931,2025-04-03,34777500,531.62
2025-04-04,META,506.62,518.0,494.2,504.73,38589814,-1.89,-0.37306,505.8875,0.8626785252980034,2025-04-04,38589814,504.73
2025-04-07,META,485.1,539.37,481.9,516.25,36606136,31.15,6.42,505.655,0.9051924567295271,2025-04-07,36606136,516.25
2025-04-08,META,543.25,547.43,502.86,510.45,28034211,-32.8,-6.04,525.9975,0.8837878731962945,2025-04-08,28034211,510.45
2025-04-09,META,509.27,587.89,502.11,585.77,39216600,76.51,15.02,546.26,1.1617522234933753,2025-04-09,39216600,585.77
2025-04-10,META,575.49,581.3,535.3,546.29,28173500,-29.2,-5.07,559.595,1.0160534376499242,2025-04-10,28173500,546.29
2025-04-11,META,535.51,547.4,528.59,543.57,17642327,8.07,1.51,538.7675,1.0060154260619258,2025-04-11,17642327,543.57
2025-04-14,META,556.17,557.77,528.28,531.48,14130928,-24.69,-4.44,543.425,0.9613979407314461,2025-04-14,14130928,531.48
2025-04-15,META,532.11,537.94,517.5,521.52,15558700,-10.59,-1.99,527.2675,0.9246411041812743,2025-04-15,15558700,521.52
2025-04-16,META,508.51,513.37,495.63,502.31,18735100,-6.2,-1.22,504.955,0.8537476473410339,2025-04-16,18735100,502.31
2025-04-17,META,505.25,507.3,498.01,501.48,14593508,-3.77,-0.74617,503.01,0.8506845776285197,2025-04-17,14593508,501.48
2025-04-21,META,491.33,493.5,479.8,484.66,16166000,-6.66,-1.36,487.3225,0.7886112853821456,2025-04-21,16166000,484.66
2025-04-22,META,491.87,506.88,486.36,500.28,17399408,8.41,1.71,496.3475,0.8462560431044024,2025-04-22,17399408,500.28
2025-04-23,META,528.53,535.34,516.52,520.27,18173910,-8.25,-1.56,525.165,0.9200280473853191,2025-04-23,18173910,520.27
2025-04-24,META,518.73,533.9,517.5,533.15,13910011,14.42,2.78,525.82,0.9675609846108422,2025-04-24,13910011,533.15
2025-04-25,META,546.8,549.86,536.25,547.27,17098921,0.47,0.08595465,545.045,1.0196700741779532,2025-04-25,17098921,547.27
2025-04-28,META,555.64,558.49,540.59,549.74,15179000,-5.9,-1.06,551.115,1.0287854744067606,2025-04-28,15179000,549.74
2025-04-29,META,546.0,556.57,544.12,554.44,11835036,8.44,1.55,550.2825,1.0461305679595525,2025-04-29,11835036,554.44
2025-04-30,META,538.4,549.1,529.5,549.0,29244000,10.6,1.97,541.5,1.026054544783555,2025-04-30,29244000,549.0
2025-05-01,META,592.08,592.95,570.5,572.21,31159033,-19.87,-3.36,581.935,1.111709783370853,2025-05-01,31159033,572.21
2025-05-02,META,583.46,604.34,578.33,597.02,24739300,13.56,2.32,590.7875,1.2032697346569727,2025-05-02,24739300,597.02
2025-05-05,META,591.22,603.21,588.05,599.27,13887724,8.05,1.36,595.4375,1.2115732368896923,2025-05-05,13887724,599.27
2025-05-06,META,592.53,596.03,586.58,587.31,10600700,-5.22,-0.88097,590.6125,1.1674355094659923,2025-05-06,10600700,587.31
2025-05-07,META,590.36,603.08,586.67,596.81,13160976,6.45,1.09,594.23,1.202494741115252,2025-05-07,13160976,596.81
2025-05-08,META,606.29,611.3,596.62,598.01,14622805,-8.27,-1.37,603.055,1.2069232756393693,2025-05-08,14622805,598.01
2025-05-09,META,603.72,606.97,591.71,592.49,10427300,-11.23,-1.86,598.7225,1.186552016828431,2025-05-09,10427300,592.49
2025-05-12,META,630.92,640.39,621.03,639.43,21965100,8.51,1.35,632.9425,1.3597815256301433,2025-05-12,21965100,639.43
2025-05-13,META,645.54,660.92,642.83,656.03,18570821,10.49,1.62,651.33,1.421042919880429,2025-05-13,18570821,656.03
2025-05-14,META,661.21,662.67,654.31,659.36,12348200,-1.85,-0.27979,659.3875,1.433332103184854,2025-05-14,12348200,659.36
2025-05-15,META,654.28,657.31,638.58,643.88,14341835,-10.39,-1.59,648.5125,1.3762040078237439,2025-05-15,14341835,643.88
2025-05-16,META,637.96,640.44,626.15,640.34,18519000,2.38,0.37306,636.2225,1.363139830977599,2025-05-16,18519000,640.34
2025-05-19,META,628.25,643.0,627.8,640.43,9592400,12.18,1.94,634.87,1.3634719710669074,2025-05-19,9592400,640.43
2025-05-20,META,636.01,639.35,632.26,637.1,6743500,1.09,0.17138,636.18,1.351182787762483,2025-05-20,6743500,637.1
2025-05-21,META,631.79,646.61,630.17,635.5,11464600,3.71,0.58722,636.0175,1.3452780750636602,2025-05-21,11464600,635.5
2025-05-22,META,634.05,643.25,630.71,636.57,8228443,2.52,0.39744,636.145,1.349226851680998,2025-05-22,8228443,636.57
2025-05-23,META,624.0,632.45,622.65,627.06,8454100,3.06,0.49038,626.54,1.3141307155773698,2025-05-23,8454100,627.06
2025-05-27,META,635.41,643.08,632.75,642.32,9508400,6.91,1.09,638.39,1.3704469129423922,2025-05-27,9508400,642.32
2025-05-28,META,642.6,650.88,642.55,643.58,9042900,0.98,0.15251,644.9025,1.3750968741927148,2025-05-28,9042900,643.58
2025-05-29,META,651.65,653.32,639.5,645.05,8883436,-6.6,-1.01,647.38,1.380521828984758,2025-05-29,8883436,645.05
2025-05-30,META,642.5,649.41,632.78,647.49,16241000,4.99,0.77665,643.045,1.3895265158504628,2025-05-30,16241000,647.49
2025-06-02,META,644.39,673.26,644.26,670.9,15766300,26.51,4.11,658.2025,1.475919843525113,2025-06-02,15766300,670.9
2025-06-03,META,671.45,675.58,665.03,666.85,11585031,-4.6,-0.68508,669.7275,1.4609735395062184,2025-06-03,11585031,666.85
2025-06-04,META,669.32,689.0,668.57,687.95,14031931,18.63,2.78,678.71,1.5388419382219434,2025-06-04,14031931,687.95
2025-06-05,META,691.66,694.38,682.25,684.62,13120335,-7.04,-1.02,688.2275,1.5265527549175184,2025-06-05,13120335,684.62
2025-06-06,META,696.17,702.81,691.87,697.71,11728000,1.54,0.22121,697.14,1.574860685684762,2025-06-06,11728000,697.71
2025-06-09,META,698.46,705.19,693.94,694.06,12773221,-4.4,-0.62996,697.9125,1.5613905598405724,2025-06-09,12773221,694.06
2025-06-10,META,701.35,703.23,691.56,702.4,10850146,1.05,0.14971,699.635,1.592168874783186,2025-06-10,10850146,702.4
2025-06-11,META,703.71,708.87,691.99,694.14,9582508,-9.57,-1.36,699.6775,1.5616857954755137,2025-06-11,9582508,694.14
2025-06-12,META,693.3,695.38,687.0,693.36,7322730,0.06,0.00865426,692.26,1.5588072480348374,2025-06-12,7322730,693.36
2025-06-13,META,687.95,694.57,681.01,682.87,9274441,-5.08,-0.73843,686.6,1.520094475403181,2025-06-13,9274441,682.87
2025-06-16,META,699.33,707.15,693.51,702.12,13720300,2.79,0.39895,700.5275,1.591135550060892,2025-06-16,13720300,702.12
2025-06-17,META,702.0,705.97,696.06,697.23,10066110,-4.77,-0.67949,700.315,1.5730892718751153,2025-06-17,10066110,697.23
2025-06-18,META,698.18,701.59,694.9,695.77,10068300,-2.41,-0.34518,697.61,1.567701221537439,2025-06-18,10068300,695.77
2025-06-20,META,700.75,701.82,678.67,682.35,22538640,-18.4,-2.63,690.8975,1.5181754437760637,2025-06-20,22538640,682.35
2025-06-23,META,683.69,699.05,678.75,698.53,11080100,14.84,2.17,690.005,1.5778868509429085,2025-06-23,11080100,698.53
2025-06-24,META,704.89,713.19,702.11,712.2,13823200,7.32,1.04,708.0975,1.6283352400634756,2025-06-24,13823200,712.2
2025-06-25,META,713.32,716.58,705.38,708.68,9320436,-4.64,-0.65048,710.99,1.615344872126065,2025-06-25,9320436,708.68
2025-06-26,META,714.36,728.22,711.05,726.09,13964800,11.74,1.64,719.93,1.6795955271801306,2025-06-26,13964800,726.09
2025-06-27,META,726.52,735.43,725.86,733.63,18775735,7.12,0.97864,730.36,1.7074214857733327,2025-06-27,18775735,733.63
2025-06-30,META,744.55,747.9,734.25,738.09,15402105,-6.46,-0.86764,741.1975,1.7238808724213013,2025-06-30,15402105,738.09
2025-07-01,META,736.88,737.75,715.37,719.22,13431248,-17.65,-2.4,727.305,1.6542421670295604,2025-07-01,13431248,719.22
2025-07-02,META,715.33,720.3,712.8,713.57,9336740,-1.75,-0.24604,715.5,1.6333911503118426,2025-07-02,9336740,713.57
2025-07-03,META,726.61,729.03,714.42,719.01,8601700,-7.6,-1.05,722.2675,1.6534671734878397,2025-07-03,8601700,719.01
2025-07-07,META,717.6,727.0,713.51,718.35,9457100,0.75,0.10452,719.115,1.6510314794995753,2025-07-07,9457100,718.35
2025-07-08,META,721.57,722.91,714.81,720.67,7770700,-0.9,-0.12473,719.99,1.6595933129128682,2025-07-08,7770700,720.67
2025-07-09,META,722.72,737.53,722.72,732.78,11418000,10.06,1.39,728.9375,1.7042846071520827,2025-07-09,11418000,732.78
2025-07-10,META,731.55,735.8,719.6,727.24,9922249,-4.31,-0.58916,728.5475,1.6838395394324093,2025-07-10,9922249,727.24
2025-07-11,META,722.5,725.16,709.7,717.51,10873900,-4.99,-0.69066,718.7175,1.6479315053326933,2025-07-11,10873900,717.51
2025-07-14,META,717.6,728.0,716.55,720.92,8939400,3.32,0.46265,720.7675,1.660515924272059,2025-07-14,8939400,720.92
2025-07-15,META,723.9,724.47,709.82,710.39,11529511,-13.51,-1.87,717.145,1.6216555338229321,2025-07-15,11529511,710.39
2025-07-16,META,713.37,713.97,699.27,702.91,13067627,-10.46,-1.47,707.38,1.5940510019559357,2025-07-16,13067627,702.91
2025-07-17,META,704.39,705.9,697.11,701.41,11803300,-2.98,-0.42306,702.2025,1.5885153338007894,2025-07-17,11803300,701.41
2025-07-18,META,702.19,704.71,691.65,704.28,12779800,2.09,0.29764,700.7075,1.5991069122043027,2025-07-18,12779800,704.28
2025-07-21,META,706.8,717.0,705.76,712.97,9404400,6.17,0.87295,710.6325,1.631176883049784,2025-07-21,9404400,712.97
2025-07-22,META,716.19,716.6,701.41,704.81,8921100,-11.38,-1.59,709.7525,1.6010628482857876,2025-07-22,8921100,704.81
2025-07-23,META,706.37,714.63,704.93,713.58,8771615,7.22,1.02,709.8775,1.6334280547662101,2025-07-23,8771615,713.58
2025-07-24,META,717.05,723.62,714.0,714.8,10920836,-2.25,-0.31379,717.3675,1.637930398199062,2025-07-24,10920836,714.8
2025-07-25,META,716.92,720.65,711.9,712.68,8271700,-4.24,-0.59142,715.5375,1.630106653873122,2025-07-25,8271700,712.68
2025-07-28,META,715.2,724.74,712.68,717.63,8715743,2.43,0.33977,717.5625,1.6483743587851052,2025-07-28,8715743,717.63
2025-07-29,META,720.0,724.47,699.91,700.0,13267032,-20.0,-2.78,711.095,1.5833118057349518,2025-07-29,13267032,700.0
2025-07-30,META,708.09,708.5,691.2,695.21,27077300,-12.88,-1.82,700.75,1.5656345720928515,2025-07-30,27077300,695.21
2025-07-31,META,775.2,784.75,765.51,773.44,38831100,-1.76,-0.22704,774.725,1.8543381186109165,2025-07-31,38831100,773.44
2025-08-01,META,760.73,766.0,745.31,750.01,19028710,-10.72,-1.41,755.5125,1.7678709820275302,2025-08-01,19028710,750.01
2025-08-04,META,760.0,776.85,758.41,776.37,15801727,16.37,2.15,767.9075,1.865151123740635,2025-08-04,15801727,776.37
2025-08-05,META,776.45,783.13,763.0,763.46,11640300,-12.99,-1.67,771.51,1.8175074731520091,2025-08-05,11640300,763.46
2025-08-06,META,770.0,773.64,760.46,771.99,9733910,1.99,0.25844,769.0225,1.8489869727276078,2025-08-06,9733910,771.99
2025-08-07,META,773.49,775.0,759.55,761.83,9019700,-11.66,-1.51,767.4675,1.8114920470900837,2025-08-07,9019700,761.83
2025-08-08,META,762.75,769.9,758.58,769.3,7320800,6.55,0.85873,765.1325,1.8390596745027121,2025-08-08,7320800,769.3
2025-08-11,META,770.08,773.46,764.67,765.87,7612000,-4.21,-0.5467,768.52,1.8264014466546108,2025-08-11,7612000,765.87
2025-08-12,META,773.0,793.67,772.43,790.0,14579765,17.0,2.2,782.275,1.9154518950437316,2025-08-12,14579765,790.0
2025-08-13,META,791.15,795.46,778.23,780.08,8811800,-11.07,-1.4,786.23,1.8788426763110304,2025-08-13,8811800,780.08
2025-08-14,META,777.88,787.81,772.51,782.13,8116200,4.25,0.54636,780.0825,1.8864080894563973,2025-08-14,8116200,782.13
2025-08-15,META,784.15,796.25,780.82,785.23,13375400,1.08,0.13773,786.6125,1.8978484703103664,2025-08-15,13375400,785.23
2025-08-18,META,775.09,775.81,756.56,767.37,16513737,-7.72,-0.99601,768.7075,1.8319371148097572,2025-08-18,16513737,767.37
2025-08-19,META,767.12,767.17,749.36,751.48,12286700,-15.64,-2.04,758.7825,1.773295936819574,2025-08-19,12286700,751.48
2025-08-20,META,747.57,750.2,731.0,747.72,11898200,0.15,0.02006501,744.1225,1.7594198619773405,2025-08-20,11898200,747.72
2025-08-21,META,744.71,745.5,733.11,739.1,8876307,-5.61,-0.75331,740.605,1.727608222312433,2025-08-21,8876307,739.1
2025-08-22,META,739.23,756.9,734.39,754.79,10612700,15.56,2.1,746.3275,1.7855113112152634,2025-08-22,10612700,754.79
2025-08-25,META,754.82,758.88,750.13,753.3,6861200,-1.52,-0.20137,754.2825,1.7800125475144846,2025-08-25,6861200,753.3
2025-08-26,META,750.8,754.87,747.94,754.1,7601800,3.3,0.43953,751.9275,1.7829649038638964,2025-08-26,7601800,754.1
2025-08-27,META,752.3,754.15,742.84,747.38,8315435,-4.92,-0.65399,749.1675,1.7581651105288407,2025-08-27,8315435,747.38
2025-08-28,META,744.0,753.05,740.8,751.11,7468000,7.11,0.95565,747.24,1.7719304720079712,2025-08-28,7468000,751.11
2025-08-29,META,745.28,747.14,735.35,738.7,9070546,-6.58,-0.88289,741.6175,1.7261320441377275,2025-08-29,9070546,738.7
2025-09-02,META,726.04,736.0,721.73,735.11,9350900,9.07,1.25,729.72,1.7128833450197436,2025-09-02,9350900,735.11
2025-09-03,META,736.0,740.25,733.99,737.05,7699332,1.05,0.14266,736.8225,1.720042809167066,2025-09-03,7699332,737.05
2025-09-04,META,748.57,761.16,745.82,748.65,11439100,0.08,0.01068704,751.05,1.7628519762335308,2025-09-04,11439100,748.65
2025-09-05,META,752.62,757.95,745.03,752.45,9663441,-0.165,-0.02258776,752.0125,1.7768756688932354,2025-09-05,9663441,752.45
2025-09-08,META,756.0,766.51,752.02,752.3,13087816,-3.7,-0.48942,756.7075,1.7763221020777205,2025-09-08,13087816,752.3
2025-09-09,META,757.49,766.3,753.43,765.7,10999026,8.21,1.08,760.73,1.8257740709303611,2025-09-09,10999026,765.7
2025-09-10,META,765.13,765.7,751.0,751.98,12478300,-13.15,-1.72,758.4525,1.7751411595379558,2025-09-10,12478300,751.98
2025-09-11,META,754.65,757.1,748.37,750.9,7923300,-3.75,-0.49692,752.755,1.7711554784662504,2025-09-11,7923300,750.9
2025-09-12,META,748.73,757.57,743.76,755.59,8248600,6.87,0.91622,751.4125,1.7884636675646748,2025-09-12,8248600,755.59
2025-09-15,META,757.47,774.07,751.99,764.7,10533800,7.23,0.95449,762.0575,1.822083625493597,2025-09-15,10533800,764.7
2025-09-16,META,767.0,781.36,765.1,779.0,11782500,12.0,1.56,773.115,1.874856995239325,2025-09-16,11782500,779.0
2025-09-17,META,779.99,783.29,766.31,775.72,9400900,-4.27,-0.54744,776.3275,1.8627523342067387,2025-09-17,9400900,775.72
2025-09-18,META,780.75,788.78,773.36,780.25,10955000,-0.5,-0.06404099,780.785,1.8794700520352805,2025-09-18,10955000,780.25
2025-09-19,META,786.42,790.8,769.19,778.38,23696824,-8.04,-1.02,781.1975,1.8725689190685313,2025-09-19,23696824,778.38
2025-09-22,META,781.85,785.73,764.47,765.16,11706946,-16.69,-2.13,774.3025,1.8237812303945082,2025-09-22,11706946,765.16
2025-09-23,META,769.25,770.6,751.07,755.4,10872600,-13.85,-1.8,761.58,1.7877624829316896,2025-09-23,10872600,755.4
2025-09-24,META,757.5,761.11,752.53,760.66,8828227,3.16,0.41716,757.95,1.807174225929069,2025-09-24,8828227,760.66
2025-09-25,META,753.45,756.77,744.55,748.91,10591100,-4.54,-0.60256,750.92,1.7638114920470898,2025-09-25,10591100,748.91
2025-09-26,META,750.0,751.93,737.35,743.75,9696338,-6.25,-0.83333,745.7575,1.7447687935933867,2025-09-26,9696338,743.75
2025-09-29,META,748.72,750.78,739.15,743.4,9246800,-5.32,-0.71055,745.5125,1.743477137690519,2025-09-29,9246800,743.4
2025-09-30,META,742.25,742.97,726.3,734.38,16226800,-7.87,-1.06,736.475,1.7101893198509055,2025-09-30,16226800,734.38
2025-10-01,META,721.49,721.85,710.2,717.34,20419633,-4.15,-0.5752,717.72,1.6473041296084436,2025-10-01,20419633,717.34
2025-10-02,META,722.58,727.77,718.14,727.05,11415300,4.47,0.61862,723.885,1.6831383547994236,2025-10-02,11415300,727.05
2025-10-03,META,729.63,731.0,710.18,710.56,16154305,-19.07,-2.61,720.3425,1.6222829095471818,2025-10-03,16154305,710.56
2025-10-06,META,705.19,716.88,690.51,715.66,21654738,10.48,1.48,707.06,1.6411041812746796,2025-10-06,21654738,715.66
2025-10-07,META,717.72,718.5,705.75,713.08,12062928,-4.64,-0.64649,713.7625,1.6315828320478283,2025-10-07,12062928,713.08
2025-10-08,META,713.45,719.65,707.81,717.84,10790600,4.39,0.61532,714.6875,1.649149352326826,2025-10-08,10790600,717.84
2025-10-09,META,718.28,733.51,712.44,733.51,12717200,15.24,2.12,724.435,1.7069786323209208,2025-10-09,12717200,733.51
2025-10-10,META,730.92,735.27,704.51,705.3,16980100,-25.62,-3.51,719.0,1.6028711665498023,2025-10-10,16980100,705.3
2025-10-13,META,713.01,719.94,707.64,715.7,9251800,2.69,0.37727,714.0725,1.6412517990921502,2025-10-13,9251800,715.7
2025-10-14,META,707.78,715.55,699.33,708.65,8829800,0.87,0.12292,707.8275,1.6152341587629624,2025-10-14,8829800,708.65
2025-10-15,META,717.06,723.9,709.51,717.55,10246800,0.49,0.06833459,717.005,1.648079123150164,2025-10-15,10246800,717.55
2025-10-16,META,717.55,725.49,703.88,712.07,9017010,-5.48,-0.76371,714.7475,1.6278554821566962,2025-10-16,9017010,712.07
2025-10-17,META,707.08,718.54,706.12,716.92,12232441,9.84,1.39,712.165,1.6457541425250022,2025-10-17,12232441,716.92
2025-10-20,META,721.19,733.77,720.18,732.17,8900204,10.98,1.52,726.8275,1.7020334354356565,2025-10-20,8900204,732.17
2025-10-21,META,736.02,738.5,728.75,733.27,7647300,-2.75,-0.37363,734.135,1.7060929254160975,2025-10-21,7647300,733.27
2025-10-22,META,733.83,740.6,724.03,733.41,8734500,-0.42,-0.05723396,732.9675,1.7066095877772445,2025-10-22,8734500,733.41
2025-10-23,META,734.7,742.41,733.1,734.0,9856000,-0.7,-0.09527698,736.0525,1.7087869505849351,2025-10-23,9856000,734.0
2025-10-24,META,736.79,741.21,731.15,738.36,9151300,1.57,0.21309,736.8775,1.7248772926892273,2025-10-24,9151300,738.36
2025-10-27,META,749.73,755.75,748.01,750.82,11321100,1.09,0.14539,751.0775,1.7708602428313096,2025-10-27,11321100,750.82
2025-10-28,META,752.63,758.4,745.52,751.44,12193818,-1.19,-0.15811,751.9975,1.7731483190021033,2025-10-28,12193818,751.44
2025-10-29,META,754.75,759.16,742.51,751.67,26818600,-3.08,-0.40808,752.0225,1.7739971214525587,2025-10-29,26818600,751.67
2025-10-30,META,669.15,680.96,650.17,666.47,88440100,-2.68,-0.40051,666.6875,1.459571170240248,2025-10-30,88440100,666.47
2025-10-31,META,674.51,674.89,645.57,648.35,56953200,-26.16,-3.88,660.83,1.3927002989260804,2025-10-31,56953200,648.35
2025-11-03,META,656.0,659.33,636.18,637.71,33003600,-18.29,-2.79,647.305,1.353433959478909,2025-11-03,33003600,637.71
2025-11-04,META,628.04,641.74,626.01,627.32,27356600,-0.715,-0.11464,630.7775,1.3150902313909287,2025-11-04,27356600,627.32
2025-11-05,META,632.31,642.23,626.54,635.95,20219900,3.64,0.57567,634.2575,1.3469387755102038,2025-11-05,20219900,635.95
2025-11-06,META,635.85,636.0,618.0,618.94,23628800,-16.91,-2.66,627.1975,1.2841642986308446,2025-11-06,23628800,618.94
2025-11-07,META,616.49,622.13,601.2,621.71,29946826,5.23,0.84673,615.3825,1.2943868324906815,2025-11-07,29946826,621.71
2025-11-10,META,631.09,635.0,618.11,631.76,19245000,0.67,0.10617,628.99,1.3314758091301617,2025-11-10,19245000,631.76
2025-11-11,META,628.0,629.56,619.39,627.08,13302200,-0.92,-0.1465,626.0075,1.3142045244861054,2025-11-11,13302200,627.08
2025-11-12,META,628.13,628.99,607.77,609.01,24493300,-19.12,-3.04,618.475,1.2475181754437759,2025-11-12,24493300,609.01
2025-11-13,META,613.07,617.65,603.0,609.89,20973845,-3.18,-0.5187,610.9025,1.2507657674281285,2025-11-13,20973845,609.89
2025-11-14,META,601.79,613.68,595.2,609.46,20724146,7.67,1.27,605.0325,1.24917887589032,2025-11-14,20724146,609.46
2025-11-17,META,609.04,611.69,595.4,602.01,16501331,-7.02,-1.15,604.535,1.2216850573864262,2025-11-17,16501331,602.01
2025-11-18,META,591.6,603.66,583.78,597.69,25500647,6.09,1.03,594.1825,1.205742333099605,2025-11-18,25500647,597.69
2025-11-19,META,593.72,595.33,581.25,590.32,24744703,-3.39,-0.57266,590.155,1.1785437502306526,2025-11-19,24744703,590.32
2025-11-20,META,603.5,606.72,583.35,589.15,20603024,-14.35,-2.38,595.68,1.1742259290696384,2025-11-20,20603024,589.15
2025-11-21,META,588.5,598.12,581.86,594.25,21052624,5.75,0.97706,590.6825,1.1930472007971358,2025-11-21,21052624,594.25
2025-11-24,META,598.72,616.7,597.63,613.05,23554932,14.33,2.39,606.525,1.262427575008303,2025-11-24,23554932,613.05
2025-11-25,META,624.0,637.04,618.3,636.22,25213000,12.22,1.96,628.89,1.3479351957781303,2025-11-25,25213000,636.22
2025-11-26,META,637.69,638.36,631.63,633.61,15209500,-4.08,-0.63981,635.3225,1.3383031331881758,2025-11-26,15209500,633.61
2025-11-28,META,636.08,648.05,635.5,647.95,11033200,11.88,1.87,641.895,1.3912241207513745,2025-11-28,11033200,647.95
2025-12-01,META,639.55,645.32,637.76,640.87,13029922,1.32,0.2064,640.875,1.365095767059084,2025-12-01,13029922,640.87
2025-12-02,META,642.34,647.87,638.07,647.1,11640900,4.76,0.74104,643.845,1.388087242130125,2025-12-02,11640900,647.1
2025-12-03,META,644.41,648.85,637.55,639.6,11134305,-4.81,-0.74642,642.6025,1.3604089013543934,2025-12-03,11134305,639.6
2025-12-04,META,676.0,676.1,660.05,661.53,29874622,-14.47,-2.14,668.42,1.4413403697826324,2025-12-04,29874622,661.53
2025-12-05,META,664.0,674.69,662.39,673.42,21207900,9.42,1.42,668.625,1.4852197660257591,2025-12-05,21207900,673.42
2025-12-08,META,669.34,676.71,665.07,666.8,13161000,-2.54,-0.37948,669.48,1.4607890172343798,2025-12-08,13161000,666.8
2025-12-09,META,663.77,664.48,653.34,656.96,12997116,-6.8,-1.03,659.6375,1.4244750341366204,2025-12-09,12997116,656.96
